imgPath,caption,chartType,xAxis,yAxis
statista_dataset/dataset_copy/imgs/2751.png," This statistic shows the unemployment rate in Afghanistan from 2010 to 2020. In 2020, the unemployment rate in Afghanistan was at approximately 11.16 percent. ",line,Unnamed: 0,Unemployment rate
statista_dataset/dataset_copy/imgs/4168.png," The graph shows the major football leagues in Europe ranked by average attendance per match in 2018-2019. It appears that the German league (Bundesliga) had attracted 42,700 spectators in average per game as of February 2019. ",bar,Unnamed: 0,Average attendance in thousands of people
statista_dataset/dataset_copy/imgs/9178.png," This statistic shows the development of Vermont's real GDP from 2000 to 2019. In 2019, the real GDP of Vermont was 30.48 billion U.S. dollars. The annual real GDP growth of the U.S. can be accessed here. ",line,Unnamed: 0,Real GDP in billion U.S. dollars
statista_dataset/dataset_copy/imgs/15115.png," The statistic presents the number of initial public offerings in the United States in 2014, by sector. In that year, there were 102 IPO deals in the health care sector in the United States. ",bar,Unnamed: 0,Number of IPOs
statista_dataset/dataset_copy/imgs/11053.png," This statistic shows the unemployment rate in Niger from 1999 to 2020. In 2020, the unemployment rate in Niger was at approximately 0.49 percent. ",line,Unnamed: 0,Unemployment rate
statista_dataset/dataset_copy/imgs/20587.png," This statistic displays the average age at maternity in Spain in 2018, by autonomous community. In Castile-La Mancha the average age of maternity in the year 2018 was 30.63 years old. ",bar,Unnamed: 0,Average age
statista_dataset/dataset_copy/imgs/9058.png," The statistic shows the youth unemployment rate in Singapore from 1999 and 2020. According to the source, the data are ILO estimates. In 2020, the estimated youth unemployment rate in Singapore was at 9.69 percent. ",line,Unnamed: 0,Youth unemployment rate
statista_dataset/dataset_copy/imgs/20781.png," The category 3 hurricane, Hurricane Katrina, which began on August 2005, was one of the costliest tropical cyclones in the United States, with costs totaling 170 billion U.S. dollars (when adjusted to 2020 dollars). Climate change is feared to make hurricanes both more frequent and more intense. ",bar,Unnamed: 0,Storm damage in 2017 billion U.S. dollars
statista_dataset/dataset_copy/imgs/716.png," In 2019, there were approximately 311.7 thousand residents between the ages of 45 to 49 years old in Singapore, making it the largest age group among its resident population then. This reflects the increasingly ageing population of Singapore, a significant demographical shift that will have long-lasting socio-economic repercussions. Living longerâ€?The improvements in health care and quality of life has led to Singapore having one of the highest life expectancies in the world. Coupled with a very low fertility rate, Singaporean society faces a crisis of ageing. The average age of its resident population is projected to increase to just under 53 years old by 2050. â€¦and working longer The prospect of an ageing population is worrying for a country whose most important resource is its people. The current retirement age of 62 would no longer be tenable when close to half the population is expected to be aged 65 years or older by 2050. There is already a trend of elderly workers re-entering the workforce, be it to keep themselves occupied or to support themselves financially. The share of the population who would be working well into old age looks set to increase in the future, as a majority of Singaporeans have indicated that they were not financially prepared for retirement . Singapore is well-known for its emphasis on career and shunning welfare policies; however, there is an urgent need to rethink and overhaul its social security and medical care systems to weather the silver tsunami that is set to engulf the island state. ",bar,Age group in years,Population in thousands
statista_dataset/dataset_copy/imgs/1459.png," This statistic shows the resident population for metropolitan areas in Canada in 2019. In 2019, about 6.47 million people were living in the Toronto metropolitan area. ",bar,Unnamed: 0,Number of residents in thousands
statista_dataset/dataset_copy/imgs/14584.png," This statistic shows the distribution of farms in the United States in 2019, by economic sales class. In that year, 6.7 percent of U.S. farms were classified in the sales class between 100,000 and 249,999 U.S. dollars. ",pie,Unnamed: 0,Share of farms
statista_dataset/dataset_copy/imgs/12293.png," This statistic shows the estimated global allergic rhinitis treatment market for the years 2014 and 2024. For 2024, it is forecasted that the global generic market for this therapeutic area will reach some 7.3 billion U.S. dollars. The market is expected to be stagnant because many patients are expected to push for self-medication via OTC drugs. ",table,Unnamed: 0,Value
statista_dataset/dataset_copy/imgs/7426.png," This statistic shows the different sources and amounts of revenue earned by public degree-granting institutions in the United States in the 2017/18 academic year. In that year, public universities and colleges in the United States received a total of approximately 81.3 billion U.S. dollars of revenue through tuition and fees charged to students. ",table,Unnamed: 0,Revenue in billion U.S. dollars
statista_dataset/dataset_copy/imgs/3977.png," This statistic shows the balance of trade of goods and services of the U.S. from 2010 to 2020, by quarter. The balance of trade of goods and services in the third quarter of 2020 amounted to a deficit of 188.41 billion U.S. dollars. ",line,Unnamed: 0,Balance in billion U.S. dollars
statista_dataset/dataset_copy/imgs/9360.png," This statistic shows the biggest challenges for nonprofit organizations in the United States and Canada in 2019, as stated by nonprofit organizations. About eight percent of nonprofit organizations saw local issues, including the number of nonprofits competing for dollars as one of the biggest challenges they faced. ",table,Unnamed: 0,Share of respondents
